timestamp,ground_truth,markers,range,filtered
2024-08-26 19:32:53.000,0.0013475792213619498,0.0255054737515748,0.0067376455916376,0.0161135984075708
2024-08-26 19:32:53.100,0.0013457178925335499,0.0255054737515748,-0.0057189922510369,0.0101399212056722
2024-08-26 19:32:53.200,0.0013268423659778333,0.0255054737515748,0.0045953502175378,0.0101399212056722
2024-08-26 19:32:53.300,0.0013145910189562,0.0255054737515748,-0.0009150419786929,0.0142556290977058
2024-08-26 19:32:53.400,0.0013217494972486,0.0255054737515748,-0.0009150419786929,0.0124629188840472
2024-08-26 19:32:53.500,0.0013134460446956335,0.0255054737515748,-0.0024264687662481,0.0115432778851485
2024-08-26 19:32:53.600,0.001302647758687,0.0255054737515748,0.0125098279545889,0.0178862283260539
2024-08-26 19:32:53.700,0.0012941269890707333,0.0255054737515748,-0.0043108225839037,0.0178862283260539
2024-08-26 19:32:53.800,0.0012844734097909,0.0255054737515748,0.005209027114553,0.0117029912537726
2024-08-26 19:32:53.900,0.0012838347254553,0.0255054737515748,0.001376670297473,0.0147461642669447
2024-08-26 19:32:54.000,0.0012772170512696,0.0255054737515748,0.001376670297473,0.013628888787129
2024-08-26 19:32:54.100,0.0012746279368238,0.0255054737515748,-1.4098268344298548e-05,0.0128500637919197
2024-08-26 19:32:54.200,0.0012693223533366,0.0255054737515748,0.002744172076419,0.0138949331929828
2024-08-26 19:32:54.300,0.0012644682787433666,0.0255054737515748,0.006505239653023,0.0138949331929828
2024-08-26 19:32:54.400,0.001252841286909,0.0255054737515748,0.002625775746568,0.0156720790740502
2024-08-26 19:32:54.500,0.00123567385500675,0.02553745102737235,0.0040481709484038,0.0143287033273736
2024-08-26 19:32:54.600,0.0012430605039685666,0.0255694283031699,0.0053716409894956,0.0147292305526323
2024-08-26 19:32:54.700,0.0012301190829635,0.0255694283031699,0.0053716409894956,0.0153580726672341
2024-08-26 19:32:54.800,0.0012157932734207335,0.0255694283031699,-0.0064807193253383,0.0104487370944785
2024-08-26 19:32:54.900,0.0012042870198274002,0.0255694283031699,-0.0024863384229853,0.0104487370944785
2024-08-26 19:32:55.000,0.0012066755504366667,0.0255694283031699,-0.0021127060019745,0.0113048323087536
2024-08-26 19:32:55.100,0.00119501117422245,0.0255694283031699,0.0026456733839661,0.0116149046806265
2024-08-26 19:32:55.200,0.0011847905137347,0.0255694283031699,0.0026456733839661,0.0136838867108911
2024-08-26 19:32:55.300,0.0011743075501278,0.0234608195249355,0.0013008662421809,0.0125793244750135
2024-08-26 19:32:55.400,0.0011796146255168333,0.0234608195249355,0.0081466318568767,0.0125793244750135
2024-08-26 19:32:55.500,0.0011658600275147998,0.0234608195249355,-0.0016322566152542,0.0152849223712878
2024-08-26 19:32:55.600,0.0011692787876326333,0.0234608195249355,-0.0049170166886957,0.0116146336076496
2024-08-26 19:32:55.700,0.00113948818250705,0.0234608195249355,-0.0049170166886957,0.0096011389759815
2024-08-26 19:32:55.800,0.0011443576931604,0.0234608195249355,0.0085711236322112,0.014960009595732
